Package_Name,Total_Entries,Unique_C-COMM,Python_Related_Process,State_Transition,Local_IP_Address_Access,Remote_IP_Address_Access,Local_Port_Access,Remote_Port_Access,Level
insanepackage2179824234242342433-1.0.0.tar.gz,218,10,85,"{'SYN_SENT -> ->': 42, 'FIN_WAIT1 -> ->': 42, 'CLOSE -> ->': 38, 'ESTABLISHED -> ->': 37, 'FIN_WAIT2 -> ->': 37, '443 -> CLOSE': 8, '443 -> ESTABLISHED': 7, 'CLOSING -> ->': 5, '443 -> SYN_SENT': 1, '80 -> SYN_SENT': 1}",3,22,50,11,1
insanepackageongong11192-1.0.0.tar.gz,218,12,76,"{'SYN_SENT -> ->': 42, 'FIN_WAIT1 -> ->': 42, 'FIN_WAIT2 -> ->': 37, 'CLOSE -> ->': 36, 'ESTABLISHED -> ->': 35, '443 -> CLOSE': 10, '443 -> ESTABLISHED': 9, 'CLOSING -> ->': 5, '443 -> SYN_SENT': 1, '80 -> SYN_SENT': 1}",3,27,50,13,1
insanepackageongong192-1.0.0.tar.gz,145,9,53,"{'SYN_SENT -> ->': 28, 'FIN_WAIT1 -> ->': 27, 'CLOSE -> ->': 26, 'ESTABLISHED -> ->': 25, 'FIN_WAIT2 -> ->': 25, '443 -> CLOSE': 6, '443 -> ESTABLISHED': 4, 'CLOSING -> ->': 2, '443 -> SYN_SENT': 1, '80 -> SYN_SENT': 1}",3,17,35,9,1
insanepackagev1414-1.0.0.tar.gz,145,9,52,"{'SYN_SENT -> ->': 28, 'FIN_WAIT1 -> ->': 27, 'CLOSE -> ->': 25, 'ESTABLISHED -> ->': 25, 'FIN_WAIT2 -> ->': 25, '443 -> CLOSE': 6, '443 -> ESTABLISHED': 5, 'CLOSING -> ->': 2, '443 -> SYN_SENT': 1, '80 -> SYN_SENT': 1}",3,18,35,9,1
instabot,1087,8,232,"{'SYN_SENT -> ->': 220, 'FIN_WAIT1 -> ->': 193, 'FIN_WAIT2 -> ->': 176, 'ESTABLISHED -> ->': 139, 'CLOSE -> ->': 137, '443 -> CLOSE': 83, '443 -> ESTABLISHED': 80, 'CLOSE_WAIT -> ->': 24, 'LAST_ACK -> ->': 21, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,124,227,31,0
instabots-4.4.2.tar.gz,145,9,51,"{'SYN_SENT -> ->': 29, 'FIN_WAIT1 -> ->': 27, 'CLOSE -> ->': 25, 'FIN_WAIT2 -> ->': 25, 'ESTABLISHED -> ->': 24, '443 -> CLOSE': 7, '443 -> ESTABLISHED': 5, 'CLOSING -> ->': 2, '80 -> SYN_SENT': 1}",3,18,35,9,1
instaffo-scikit-learn,576,7,213,"{'SYN_SENT -> ->': 114, 'FIN_WAIT1 -> ->': 113, 'CLOSE -> ->': 110, 'ESTABLISHED -> ->': 109, 'FIN_WAIT2 -> ->': 109, '443 -> ESTABLISHED': 7, '443 -> CLOSE': 5, 'CLOSING -> ->': 3, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3}",2,23,121,8,0
instaget,650,7,86,"{'SYN_SENT -> ->': 128, 'FIN_WAIT1 -> ->': 114, 'FIN_WAIT2 -> ->': 99, '443 -> ESTABLISHED': 70, '443 -> CLOSE': 68, 'ESTABLISHED -> ->': 62, 'CLOSE -> ->': 61, 'LAST_ACK -> ->': 19, 'CLOSE_WAIT -> ->': 17, 'CLOSING -> ->': 11, '443 -> CLOSE_WAIT': 1}",2,109,140,27,0
instagram-python,216,5,72,"{'FIN_WAIT1 -> ->': 43, 'SYN_SENT -> ->': 42, 'FIN_WAIT2 -> ->': 40, 'CLOSE -> ->': 38, 'ESTABLISHED -> ->': 38, '443 -> ESTABLISHED': 6, '443 -> CLOSE': 4, 'CLOSING -> ->': 3, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,19,48,8,0
install-crypto-4.18.5.tar.gz,287,18,104,"{'CLOSE -> ->': 62, 'SYN_SENT -> ->': 60, 'ESTABLISHED -> ->': 52, 'FIN_WAIT1 -> ->': 51, 'FIN_WAIT2 -> ->': 45, '443 -> ESTABLISHED': 6, 'CLOSING -> ->': 6, '443 -> CLOSE': 3, '443 -> SYN_SENT': 1, 'CLOSE_WAIT -> ->': 1}",3,21,71,10,1
installib,360,18,38,"{'CLOSE -> ->': 83, 'SYN_SENT -> ->': 83, 'ESTABLISHED -> ->': 73, 'FIN_WAIT1 -> ->': 45, 'FIN_WAIT2 -> ->': 42, 'CLOSE_WAIT -> ->': 18, 'LAST_ACK -> ->': 14, 'CLOSING -> ->': 2}",1,38,87,2,0
installify,144,5,42,"{'FIN_WAIT1 -> ->': 30, 'ESTABLISHED -> ->': 28, 'FIN_WAIT2 -> ->': 28, 'SYN_SENT -> ->': 24, 'CLOSE -> ->': 20, '443 -> ESTABLISHED': 4, '443 -> CLOSE': 4, 'CLOSING -> ->': 2, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,18,36,8,0
install-name,942,8,188,"{'SYN_SENT -> ->': 190, 'FIN_WAIT1 -> ->': 166, 'FIN_WAIT2 -> ->': 149, 'ESTABLISHED -> ->': 115, 'CLOSE -> ->': 113, '443 -> CLOSE': 78, '443 -> ESTABLISHED': 75, 'CLOSE_WAIT -> ->': 22, 'LAST_ACK -> ->': 20, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,116,195,28,0
install-pip,215,5,70,"{'SYN_SENT -> ->': 42, 'FIN_WAIT1 -> ->': 39, 'FIN_WAIT2 -> ->': 39, 'CLOSE -> ->': 37, 'ESTABLISHED -> ->': 37, '443 -> ESTABLISHED': 11, '443 -> CLOSE': 6, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 1, '443 -> SYN_SENT': 1}",2,30,46,12,0
installpippython-19.3.5.tar.gz,503,21,185,"{'CLOSE -> ->': 106, 'SYN_SENT -> ->': 103, 'FIN_WAIT1 -> ->': 92, 'ESTABLISHED -> ->': 90, 'FIN_WAIT2 -> ->': 85, '443 -> ESTABLISHED': 10, 'CLOSING -> ->': 8, '443 -> CLOSE': 5, '80 -> ESTABLISHED': 2, '443 -> SYN_SENT': 1, 'CLOSE_WAIT -> ->': 1}",3,33,120,15,1
installpy-0.0.1.tar.gz,72,6,18,"{'SYN_SENT -> ->': 15, 'FIN_WAIT1 -> ->': 14, 'FIN_WAIT2 -> ->': 11, 'CLOSE -> ->': 9, 'ESTABLISHED -> ->': 9, '443 -> CLOSE': 6, '443 -> ESTABLISHED': 5, 'CLOSING -> ->': 3}",2,17,19,8,1
install-pytest-1.12.7.tar.gz,287,19,104,"{'CLOSE -> ->': 63, 'SYN_SENT -> ->': 60, 'ESTABLISHED -> ->': 51, 'FIN_WAIT1 -> ->': 51, 'FIN_WAIT2 -> ->': 46, '443 -> ESTABLISHED': 6, 'CLOSING -> ->': 6, '443 -> CLOSE': 2, '443 -> SYN_SENT': 1, 'CLOSE_WAIT -> ->': 1}",3,21,71,10,1
install-pyyaml-1.19.12.tar.gz,287,18,106,"{'CLOSE -> ->': 63, 'SYN_SENT -> ->': 59, 'ESTABLISHED -> ->': 53, 'FIN_WAIT1 -> ->': 52, 'FIN_WAIT2 -> ->': 47, '443 -> ESTABLISHED': 5, 'CLOSING -> ->': 5, '443 -> SYN_SENT': 1, '443 -> CLOSE': 1, 'CLOSE_WAIT -> ->': 1}",3,19,70,9,1
install-scripts,1014,8,198,"{'SYN_SENT -> ->': 207, 'FIN_WAIT1 -> ->': 177, 'FIN_WAIT2 -> ->': 160, 'ESTABLISHED -> ->': 122, 'CLOSE -> ->': 120, '443 -> CLOSE': 87, '443 -> ESTABLISHED': 81, 'CLOSE_WAIT -> ->': 24, 'LAST_ACK -> ->': 22, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,126,211,32,0
instapull,1151,9,314,"{'SYN_SENT -> ->': 229, 'FIN_WAIT1 -> ->': 221, 'FIN_WAIT2 -> ->': 208, 'CLOSE -> ->': 169, 'ESTABLISHED -> ->': 168, '443 -> CLOSE': 62, '443 -> ESTABLISHED': 62, 'CLOSING -> ->': 11, 'LAST_ACK -> ->': 9, 'CLOSE_WAIT -> ->': 8, 'LISTEN -> ->': 2, '80 -> CLOSING': 1, '443 -> CLOSE_WAIT': 1}",5,108,236,33,0
instapush,794,4,274,"{'SYN_SENT -> ->': 159, 'FIN_WAIT1 -> ->': 155, 'FIN_WAIT2 -> ->': 145, 'CLOSE -> ->': 141, 'ESTABLISHED -> ->': 141, '443 -> ESTABLISHED': 19, '443 -> CLOSE': 18, 'CLOSING -> ->': 10, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3}",2,41,164,15,0
instapy,942,8,182,"{'SYN_SENT -> ->': 193, 'FIN_WAIT1 -> ->': 164, 'FIN_WAIT2 -> ->': 147, 'ESTABLISHED -> ->': 112, 'CLOSE -> ->': 111, '443 -> CLOSE': 82, '443 -> ESTABLISHED': 77, 'CLOSE_WAIT -> ->': 22, 'LAST_ACK -> ->': 20, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,121,198,31,0
intake,650,6,80,"{'SYN_SENT -> ->': 129, 'FIN_WAIT1 -> ->': 113, 'FIN_WAIT2 -> ->': 98, '443 -> ESTABLISHED': 72, '443 -> CLOSE': 70, 'ESTABLISHED -> ->': 60, 'CLOSE -> ->': 59, 'LAST_ACK -> ->': 19, 'CLOSE_WAIT -> ->': 18, 'CLOSING -> ->': 11, '443 -> CLOSE_WAIT': 1}",2,113,140,29,0
intc,578,6,61,"{'SYN_SENT -> ->': 112, 'FIN_WAIT1 -> ->': 101, 'FIN_WAIT2 -> ->': 87, '443 -> ESTABLISHED': 69, '443 -> CLOSE': 65, 'ESTABLISHED -> ->': 50, 'CLOSE -> ->': 48, 'LAST_ACK -> ->': 18, 'CLOSE_WAIT -> ->': 17, 'CLOSING -> ->': 10, '443 -> CLOSE_WAIT': 1}",2,107,124,26,0
intcontrol-1.90.tar.gz,0,0,0,{},0,0,0,0,1
intcontrol-8.93.tar.gz,431,21,157,"{'CLOSE -> ->': 88, 'SYN_SENT -> ->': 88, 'FIN_WAIT1 -> ->': 79, 'ESTABLISHED -> ->': 77, 'FIN_WAIT2 -> ->': 72, '443 -> ESTABLISHED': 10, 'CLOSING -> ->': 8, '443 -> CLOSE': 5, '80 -> ESTABLISHED': 2, '443 -> SYN_SENT': 1, 'CLOSE_WAIT -> ->': 1}",3,33,104,15,1
intelcraft-1.35.tar.gz,437,17,180,"{'SYN_SENT -> ->': 90, 'ESTABLISHED -> ->': 84, 'CLOSE -> ->': 83, 'FIN_WAIT1 -> ->': 79, 'FIN_WAIT2 -> ->': 76, '443 -> CLOSE': 7, '443 -> FIN_WAIT1': 4, '443 -> FIN_WAIT2': 4, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",4,22,94,13,1
intelgrand-2.11.tar.gz,437,16,180,"{'SYN_SENT -> ->': 90, 'ESTABLISHED -> ->': 84, 'CLOSE -> ->': 83, 'FIN_WAIT1 -> ->': 79, 'FIN_WAIT2 -> ->': 76, '443 -> CLOSE': 7, '443 -> FIN_WAIT1': 4, '443 -> FIN_WAIT2': 4, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",4,22,94,13,1
intelgrand-4.35.tar.gz,364,16,154,"{'SYN_SENT -> ->': 72, 'ESTABLISHED -> ->': 71, 'CLOSE -> ->': 70, 'FIN_WAIT1 -> ->': 67, 'FIN_WAIT2 -> ->': 64, '443 -> FIN_WAIT1': 4, '443 -> FIN_WAIT2': 4, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, '443 -> CLOSE': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",4,19,76,10,1
intelli,72,4,24,"{'ESTABLISHED -> ->': 15, 'FIN_WAIT1 -> ->': 15, 'FIN_WAIT2 -> ->': 14, 'SYN_SENT -> ->': 13, 'CLOSE -> ->': 11, '443 -> CLOSE': 2, 'CLOSE_WAIT -> ->': 1, '443 -> ESTABLISHED': 1}",2,11,19,4,0
intellib-1.63.tar.gz,364,16,148,"{'SYN_SENT -> ->': 75, 'ESTABLISHED -> ->': 69, 'CLOSE -> ->': 68, 'FIN_WAIT1 -> ->': 65, 'FIN_WAIT2 -> ->': 62, '443 -> CLOSE': 7, '443 -> FIN_WAIT1': 4, '443 -> FIN_WAIT2': 4, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",4,22,79,13,1
intellibitz,504,7,168,"{'SYN_SENT -> ->': 103, 'FIN_WAIT1 -> ->': 98, 'FIN_WAIT2 -> ->': 89, 'CLOSE -> ->': 86, 'ESTABLISHED -> ->': 86, '443 -> CLOSE': 17, '443 -> ESTABLISHED': 15, 'CLOSING -> ->': 8, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,35,109,15,0
intellifs,724,7,110,"{'SYN_SENT -> ->': 144, 'FIN_WAIT1 -> ->': 129, 'FIN_WAIT2 -> ->': 113, 'ESTABLISHED -> ->': 74, 'CLOSE -> ->': 73, '443 -> ESTABLISHED': 73, '443 -> CLOSE': 71, 'LAST_ACK -> ->': 19, 'CLOSE_WAIT -> ->': 17, 'CLOSING -> ->': 10, '443 -> CLOSE_WAIT': 1}",2,112,153,27,0
IntelliMaint,361,5,112,"{'SYN_SENT -> ->': 71, 'FIN_WAIT1 -> ->': 71, 'FIN_WAIT2 -> ->': 66, 'CLOSE -> ->': 60, 'ESTABLISHED -> ->': 59, '443 -> ESTABLISHED': 15, '443 -> CLOSE': 11, 'CLOSING -> ->': 4, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,37,78,11,0
intellino,1162,6,342,"{'SYN_SENT -> ->': 236, 'FIN_WAIT1 -> ->': 227, 'FIN_WAIT2 -> ->': 206, 'CLOSE -> ->': 181, 'ESTABLISHED -> ->': 177, '443 -> CLOSE': 51, '443 -> ESTABLISHED': 51, 'CLOSING -> ->': 13, '80 -> CLOSE': 5, '80 -> ESTABLISHED': 5, 'CLOSE_WAIT -> ->': 5, 'LAST_ACK -> ->': 5}",2,94,239,26,0
intellipandora,1598,10,485,"{'SYN_SENT -> ->': 319, 'FIN_WAIT1 -> ->': 312, 'FIN_WAIT2 -> ->': 285, 'CLOSE -> ->': 256, 'ESTABLISHED -> ->': 253, '443 -> ESTABLISHED': 60, '443 -> CLOSE': 55, 'CLOSING -> ->': 23, '80 -> ESTABLISHED': 9, 'CLOSE_WAIT -> ->': 9, 'LAST_ACK -> ->': 8, '80 -> CLOSE': 8, '443 -> FIN_WAIT1': 1}",2,119,326,40,0
intellipush,1599,13,483,"{'SYN_SENT -> ->': 324, 'FIN_WAIT1 -> ->': 308, 'FIN_WAIT2 -> ->': 280, 'CLOSE -> ->': 260, 'ESTABLISHED -> ->': 255, '443 -> ESTABLISHED': 56, '443 -> CLOSE': 56, 'CLOSING -> ->': 23, 'CLOSE_WAIT -> ->': 10, 'LAST_ACK -> ->': 10, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, '443 -> FIN_WAIT1': 1}",4,115,323,37,0
intellisys,648,9,184,"{'SYN_SENT -> ->': 128, 'FIN_WAIT1 -> ->': 124, 'FIN_WAIT2 -> ->': 115, 'ESTABLISHED -> ->': 100, 'CLOSE -> ->': 99, '443 -> ESTABLISHED': 32, '443 -> CLOSE': 29, 'CLOSING -> ->': 7, 'LAST_ACK -> ->': 7, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 1}",2,61,137,20,0
intelpong-7.65.tar.gz,364,15,148,"{'SYN_SENT -> ->': 75, 'ESTABLISHED -> ->': 69, 'CLOSE -> ->': 68, 'FIN_WAIT1 -> ->': 65, 'FIN_WAIT2 -> ->': 62, '443 -> CLOSE': 7, '443 -> FIN_WAIT1': 4, '443 -> FIN_WAIT2': 4, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",4,22,79,13,1
intelproof-6.66.tar.gz,364,15,148,"{'SYN_SENT -> ->': 75, 'ESTABLISHED -> ->': 69, 'CLOSE -> ->': 68, 'FIN_WAIT1 -> ->': 66, 'FIN_WAIT2 -> ->': 63, '443 -> CLOSE': 7, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",4,21,79,12,1
intelpush-2.6.tar.gz,364,15,148,"{'SYN_SENT -> ->': 76, 'ESTABLISHED -> ->': 68, 'CLOSE -> ->': 67, 'FIN_WAIT1 -> ->': 66, 'FIN_WAIT2 -> ->': 63, '443 -> CLOSE': 9, '443 -> ESTABLISHED': 4, 'CLOSING -> ->': 3, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,23,80,14,1
intelpy-2.46.tar.gz,291,15,124,"{'SYN_SENT -> ->': 60, 'ESTABLISHED -> ->': 56, 'CLOSE -> ->': 55, 'FIN_WAIT1 -> ->': 53, 'FIN_WAIT2 -> ->': 50, '443 -> CLOSE': 5, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, '443 -> ESTABLISHED': 2, 'CLOSING -> ->': 2, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,16,63,9,1
intelpy-6.17.tar.gz,291,15,122,"{'SYN_SENT -> ->': 61, 'ESTABLISHED -> ->': 55, 'CLOSE -> ->': 54, 'FIN_WAIT1 -> ->': 52, 'FIN_WAIT2 -> ->': 50, '443 -> CLOSE': 7, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, '443 -> ESTABLISHED': 2, 'CLOSING -> ->': 2, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,18,64,11,1
intelrand-6.87.tar.gz,431,21,161,"{'CLOSE -> ->': 89, 'SYN_SENT -> ->': 87, 'ESTABLISHED -> ->': 79, 'FIN_WAIT1 -> ->': 79, 'FIN_WAIT2 -> ->': 72, '443 -> ESTABLISHED': 10, 'CLOSING -> ->': 8, '443 -> CLOSE': 5, '443 -> SYN_SENT': 1, 'CLOSE_WAIT -> ->': 1}",3,30,102,14,1
intelstr-8.65.tar.gz,291,15,124,"{'SYN_SENT -> ->': 61, 'ESTABLISHED -> ->': 56, 'CLOSE -> ->': 55, 'FIN_WAIT1 -> ->': 52, 'FIN_WAIT2 -> ->': 51, '443 -> CLOSE': 6, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'CLOSING -> ->': 1, '443 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,16,64,10,1
intelurls,1018,32,251,"{'SYN_SENT -> ->': 201, 'FIN_WAIT1 -> ->': 173, 'ESTABLISHED -> ->': 140, 'CLOSE -> ->': 123, 'FIN_WAIT2 -> ->': 123, '443 -> CLOSE': 85, '443 -> ESTABLISHED': 69, 'CLOSING -> ->': 42, 'LAST_ACK -> ->': 19, 'CLOSE_WAIT -> ->': 17, '443 -> SYN_SENT': 7, '80 -> CLOSE': 6, '80 -> ESTABLISHED': 6, '443 -> CLOSE_WAIT': 3, '142.250.182.163 -> 80': 2, '80 -> SYN_SENT': 1, '443 -> FIN_WAIT1': 1}",7,136,219,42,0
intelvisa-8.96.tar.gz,291,15,124,"{'SYN_SENT -> ->': 61, 'ESTABLISHED -> ->': 56, 'CLOSE -> ->': 55, 'FIN_WAIT1 -> ->': 52, 'FIN_WAIT2 -> ->': 51, '443 -> CLOSE': 6, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'CLOSING -> ->': 1, '443 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,16,64,10,1
intelxpy,868,8,156,"{'SYN_SENT -> ->': 174, 'FIN_WAIT1 -> ->': 152, 'FIN_WAIT2 -> ->': 135, 'ESTABLISHED -> ->': 100, 'CLOSE -> ->': 96, '443 -> CLOSE': 79, '443 -> ESTABLISHED': 76, 'CLOSE_WAIT -> ->': 22, 'LAST_ACK -> ->': 20, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,118,183,30,0
intent,720,10,210,"{'SYN_SENT -> ->': 141, 'FIN_WAIT1 -> ->': 139, 'FIN_WAIT2 -> ->': 129, 'ESTABLISHED -> ->': 114, 'CLOSE -> ->': 111, '443 -> ESTABLISHED': 33, '443 -> CLOSE': 30, 'LAST_ACK -> ->': 8, 'CLOSING -> ->': 8, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 1}",2,63,153,20,0
inter,504,6,28,"{'SYN_SENT -> ->': 101, 'FIN_WAIT1 -> ->': 84, 'FIN_WAIT2 -> ->': 70, '443 -> ESTABLISHED': 69, '443 -> CLOSE': 68, 'CLOSE -> ->': 33, 'ESTABLISHED -> ->': 33, 'LAST_ACK -> ->': 18, 'CLOSE_WAIT -> ->': 17, 'CLOSING -> ->': 10, '443 -> CLOSE_WAIT': 1}",2,109,111,28,0
interads,869,8,154,"{'SYN_SENT -> ->': 175, 'FIN_WAIT1 -> ->': 152, 'FIN_WAIT2 -> ->': 135, 'ESTABLISHED -> ->': 100, 'CLOSE -> ->': 95, '443 -> CLOSE': 80, '443 -> ESTABLISHED': 76, 'CLOSE_WAIT -> ->': 22, 'LAST_ACK -> ->': 20, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,120,186,31,0
intergrid,71,5,19,"{'FIN_WAIT1 -> ->': 14, 'FIN_WAIT2 -> ->': 14, 'ESTABLISHED -> ->': 13, 'SYN_SENT -> ->': 13, 'CLOSE -> ->': 10, '443 -> CLOSE': 3, '443 -> ESTABLISHED': 2, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,12,18,5,0
interlib,792,10,226,"{'SYN_SENT -> ->': 157, 'FIN_WAIT1 -> ->': 151, 'FIN_WAIT2 -> ->': 141, 'ESTABLISHED -> ->': 122, 'CLOSE -> ->': 121, '443 -> ESTABLISHED': 39, '443 -> CLOSE': 36, 'LAST_ACK -> ->': 9, 'CLOSING -> ->': 8, 'CLOSE_WAIT -> ->': 7, '443 -> CLOSE_WAIT': 1}",2,71,168,22,0
interprog,941,8,168,"{'SYN_SENT -> ->': 191, 'FIN_WAIT1 -> ->': 163, 'FIN_WAIT2 -> ->': 146, 'ESTABLISHED -> ->': 108, 'CLOSE -> ->': 104, '443 -> CLOSE': 88, '443 -> ESTABLISHED': 81, 'CLOSE_WAIT -> ->': 24, 'LAST_ACK -> ->': 22, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,127,199,33,0
intget-10.19.tar.gz,218,15,98,"{'SYN_SENT -> ->': 43, 'ESTABLISHED -> ->': 43, 'CLOSE -> ->': 42, 'FIN_WAIT1 -> ->': 40, 'FIN_WAIT2 -> ->': 39, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'CLOSING -> ->': 1, '443 -> CLOSE': 1, '443 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,13,46,7,1
inthacked-1.82.tar.gz,218,15,94,"{'SYN_SENT -> ->': 46, 'ESTABLISHED -> ->': 41, 'CLOSE -> ->': 40, 'FIN_WAIT1 -> ->': 38, 'FIN_WAIT2 -> ->': 37, '443 -> CLOSE': 6, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'CLOSING -> ->': 1, '443 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,16,49,10,1
intinfo,288,4,88,"{'SYN_SENT -> ->': 58, 'FIN_WAIT1 -> ->': 55, 'FIN_WAIT2 -> ->': 53, 'ESTABLISHED -> ->': 47, 'CLOSE -> ->': 46, '443 -> CLOSE': 12, '443 -> ESTABLISHED': 11, 'CLOSING -> ->': 2, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,27,64,11,0
intinput,650,6,78,"{'SYN_SENT -> ->': 127, 'FIN_WAIT1 -> ->': 114, 'FIN_WAIT2 -> ->': 99, '443 -> ESTABLISHED': 74, '443 -> CLOSE': 70, 'ESTABLISHED -> ->': 60, 'CLOSE -> ->': 57, 'LAST_ACK -> ->': 19, 'CLOSE_WAIT -> ->': 18, 'CLOSING -> ->': 11, '443 -> CLOSE_WAIT': 1}",2,115,140,29,0
intint-7.72.tar.gz,218,13,94,"{'SYN_SENT -> ->': 46, 'ESTABLISHED -> ->': 41, 'CLOSE -> ->': 40, 'FIN_WAIT1 -> ->': 38, 'FIN_WAIT2 -> ->': 37, '443 -> CLOSE': 6, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'CLOSING -> ->': 1, '443 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,16,49,10,1
intlib.py,1227,33,220,"{'SYN_SENT -> ->': 282, 'CLOSE -> ->': 261, 'ESTABLISHED -> ->': 223, 'FIN_WAIT1 -> ->': 199, 'FIN_WAIT2 -> ->': 144, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE': 27, 'LAST_ACK -> ->': 24, '443 -> ESTABLISHED': 23, 'CLOSING -> ->': 4, '80 -> CLOSE': 4, '443 -> SYN_SENT': 2, '80 -> SYN_SENT': 2, '80 -> LAST_ACK': 1, '443 -> CLOSE_WAIT': 1}",5,102,290,14,0
intlib-1.96.tar.gz,218,13,92,"{'SYN_SENT -> ->': 46, 'ESTABLISHED -> ->': 41, 'CLOSE -> ->': 40, 'FIN_WAIT1 -> ->': 38, 'FIN_WAIT2 -> ->': 37, '443 -> CLOSE': 6, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, 'CLOSING -> ->': 1, '443 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,16,49,10,1
intlib-9.3.tar.gz,218,13,84,"{'SYN_SENT -> ->': 47, 'ESTABLISHED -> ->': 39, 'CLOSE -> ->': 38, 'FIN_WAIT1 -> ->': 37, 'FIN_WAIT2 -> ->': 35, '443 -> CLOSE': 9, '443 -> FIN_WAIT1': 3, '443 -> FIN_WAIT2': 3, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 2, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",4,20,51,12,1
intmc-9.52.tar.gz,145,11,60,"{'SYN_SENT -> ->': 30, 'ESTABLISHED -> ->': 27, 'CLOSE -> ->': 26, 'FIN_WAIT1 -> ->': 26, 'FIN_WAIT2 -> ->': 25, '443 -> CLOSE': 5, 'CLOSING -> ->': 1, '443 -> ESTABLISHED': 1, '443 -> FIN_WAIT1': 1, '443 -> FIN_WAIT2': 1, '443 -> CLOSE_WAIT': 1, 'LAST_ACK -> ->': 1}",3,12,33,7,1
